,ID,LHON,MELAS,ADOA,Leigh,MERRF,KSS,Alpers,LBSL,PDD,PEO,MS,Parkin,ALS,AD,Epil,Schiz,FA,HSP,WD,name,synonyms
86,P31937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003638447685923104,0.0,0.0,0.0,"3-hydroxyisobutyrate dehydrogenase, mitochondrial isoform X1","['EC 1.1.1.31', '3-hydroxyisobutyrate dehydrogenase, mitochondrial isoform X2', 'HIBADH', '3-hydroxyisobutyrate dehydrogenase', 'NS5ATP1', '3-hydroxyisobutyrate dehydrogenase, mitochondrial', 'UPI001B353A8A UniRef100 entry\n']"
87,Q9NUB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007872226445028593,0.0,0.0,"acetyl-coenzyme A synthetase 2-like, mitochondrial isoform X5","['EC 6.2.1.17', 'Acetyl-coenzyme A synthetase 2-like, mitochondrial', 'AceCS2', 'ACSS1', 'AceCS2L', 'ACECS1', 'Acetyl-coenzyme A synthetase', 'acetyl-coenzyme A synthetase 2-like, mitochondrial isoform X3', 'acetyl-coenzyme A synthetase 2-like, mitochondrial isoform X2', 'acyl-CoA synthetase short chain family member 1', 'EC 6.2.1.1', 'Acetyl-CoA synthetase 2', 'acetyl-coenzyme A synthetase 2-like, mitochondrial isoform X4', 'acetyl-coenzyme A synthetase 2-like, mitochondrial isoform X7', 'Uncharacterized protein DKFZp666B209', 'ACAS2L', 'Acetate--CoA ligase 2', 'acetyl-coenzyme A synthetase 2-like, mitochondrial isoform X1', 'acetyl-coenzyme A synthetase 2-like, mitochondrial isoform X6', 'Propionate--CoA ligase', 'Acyl-CoA synthetase short-chain family member 1', 'ACSS1 isoform 1', 'acetyl-coenzyme A synthetase 2-like, mitochondrial', 'acetyl-coenzyme A synthetase', 'uncharacterized protein DKFZp666B209\n']"
88,P46199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003920679037274154,0.0,0.0,IF-2(Mt),"['translation initiation factor IF-2, mitochondrial', 'MTIF2 isoform 2', 'Tr-type G domain-containing protein', 'Mitochondrial translational initiation factor 2', 'mitochondrial translational initiation factor 2', 'translation initiation factor IF-2, mitochondrial isoform X3', 'Translation initiation factor IF-2, mitochondrial', 'MTIF2 isoform 8', 'translation initiation factor IF-2, mitochondrial isoform X2', 'MTIF2', 'Uncharacterized protein DKFZp469E0732', 'IF2(mt)', 'MTIF2 isoform 9', 'MTIF2 isoform 1', 'MTIF2 isoform 6', 'translation initiation factor IF-2, mitochondrial isoform X4', 'MTIF2 isoform 7', 'translation initiation factor IF-2, mitochondrial isoform X1', 'MTIF2 isoform 3', 'IF-2Mt', 'tr-type G domain-containing protein', 'uncharacterized protein DKFZp469E0732\n']"
89,Q6NVY1,0.0,0.0,0.0,0.032864355409156866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial isoform X2","['3-hydroxyisobutyryl-CoA hydrolase, mitochondrial isoform X3', '3-hydroxyisobutyryl-CoA hydrolase', 'HIBYLCOAH', 'EC 3.1.2.4', 'HIB-CoA hydrolase', '3-hydroxyisobutyryl-coenzyme A hydrolase', 'HIBCH isoform 1', 'HIBCH', '3-hydroxyisobutyryl-CoA hydrolase, mitochondrial isoform X1', 'HIBCH isoform 14', 'HIBCH isoform 14 (Fragment)', '3-hydroxyisobutyryl-CoA hydrolase, mitochondrial', 'HIBYL-CoA-H\n']"
90,Q9HA77,0.0,0.0,0.0,0.0,0.0,0.0,0.0079380892434305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101294329124704,0.0,0.0,0.0,0.0,"Cysteinyl-tRNA synthetase 2, mitochondrial","['CysRS', 'probable cysteine--tRNA ligase, mitochondrial isoform X1', 'COXPD27', 'cysteinyl-tRNA synthetase 2, mitochondrial', 'Cysteinyl-tRNA synthetase', 'EC 6.1.1.16', 'probable cysteine--tRNA ligase, mitochondrial isoform X3', 'probable cysteine--tRNA ligase, mitochondrial isoform X4', 'CARS2 isoform 28', 'CARS2 isoform 26', 'Probable cysteine--tRNA ligase, mitochondrial', 'cysRS', 'CARS2', 'probable cysteine--tRNA ligase, mitochondrial isoform X2', 'probable cysteine--tRNA ligase, mitochondrial\n']"
91,Q92506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138156002339223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FabG-like protein,"['H2-KE6', 'EC 1.1.1.239', 'Protein Ke6', 'EC 1.1.1.-', '17-beta-HSD 8', 'KE6', 'Hydroxysteroid (17-beta) dehydrogenase 8', 'EC 1.1.1.62', '3-ketoacyl-[acyl-carrier-protein] reductase alpha subunit', 'HKE6', 'estradiol 17-beta-dehydrogenase 8', 'HSD17B8', 'Short chain dehydrogenase/reductase family 30C member 1', 'RING2', 'Estradiol 17-beta-dehydrogenase 8', 'FABG', 'SDR30C1', 'Hydroxysteroid 17-beta dehydrogenase 8', 'D6S2245E', 'Testosterone 17-beta-dehydrogenase 8', 'EC 1.1.1.n12', 'estradiol 17-beta-dehydrogenase 8 isoform X2', 'Ke6', 'dJ1033B10.9', '3-oxoacyl-[acyl-carrier-protein] reductase', 'estradiol 17-beta-dehydrogenase 8 isoform X1', 'hydroxysteroid 17-beta dehydrogenase 8', 'KAR alpha subunit', '17-beta hydroxysteroid dehydrogenase 8', '(3R)-3-hydroxyacyl-CoA dehydrogenase', '17-beta-hydroxysteroid dehydrogenase 8', 'HSD17B8 isoform 1', 'FABGL', 'protein Ke6', 'hydroxysteroid (17-beta) dehydrogenase 8', 'short chain dehydrogenase/reductase family 30C member 1', 'testosterone 17-beta-dehydrogenase 8', 'ke6\n']"
92,Q14061,0.0,0.0,0.0,0.00437067697570235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UPI00017758A8 UniRef100 entry,"['Cytochrome c oxidase copper chaperone COX17', 'Cox17p', 'RCG52925, isoform CRA_d', 'COX17 cytochrome c oxidase assembly homolog', 'cytochrome c oxidase copper chaperone-like', 'cytochrome c oxidase copper chaperone COX17', 'COX17 isoform 3', 'Cytochrome C oxidase assembly protein COX17', 'cytochrome c oxidase copper chaperone', 'COX17 isoform 7', 'Cytochrome C oxidase Copper Chaperone', 'Dopuin', 'COX17 isoform 1', 'Popeye domain-containing protein 2 variant 5-like protein', 'COX17', 'COX17 isoform 2', 'Cytochrome c oxidase copper chaperone', 'COX17 isoform 5', 'COX17 cytochrome c oxidase assembly homolog (S. cerevisiae) pseudogene (COX17)', 'Cytochrome c oxidase copper', 'cox17p', 'cytochrome C oxidase assembly protein COX17', 'cytochrome C oxidase Copper Chaperone', 'dopuin', 'popeye domain-containing protein 2 variant 5-like protein', 'cytochrome c oxidase copper\n']"
93,Q13268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006884184386145184,0.003588072499979763,0.0,0.0,0.0,0.0,"dehydrogenase/reductase SDR family member 2, mitochondrial isoform X2","['Short chain dehydrogenase/reductase family 25C member 1', 'Dicarbonyl reductase HEP27', 'SDR25C1', 'dehydrogenase/reductase 2', 'Protein D', 'DHRS2', 'Dehydrogenase/reductase 2', 'EC 1.1.1.-', 'Dehydrogenase/reductase SDR family member 2, mitochondrial', 'HEP27', 'DHRS2 isoform 3', 'short chain dehydrogenase/reductase family 25C member 1', 'dicarbonyl reductase HEP27', 'protein D', 'dehydrogenase/reductase SDR family member 2, mitochondrial\n']"
94,P0DJ07,0.0,0.0,0.0,0.01138666752092262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C19orf79,"['protein PET100 homolog, mitochondrial-like', 'Macaca fascicularis brain cDNA, clone: QtrA-13550', 'Protein PET100 homolog, mitochondrial', 'PET100', 'protein PET100 homolog, mitochondrial', 'PET100 homolog', 'PET100 cytochrome c oxidase chaperone', 'PET100 isoform 1', 'macaca fascicularis brain cDNA, clone: QtrA-13550\n']"
95,O95258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003837822179527833,0.006755687060960802,0.0,0.0034331104290948804,0.0,0.007296608627357404,0.0,0.0,0.0,LOW QUALITY PROTEIN: brain mitochondrial carrier protein 1,"['solute carrier family 25 member 14', 'brain mitochondrial carrier protein 1 isoform X5', 'SLC25A14 isoform 11', 'brain mitochondrial carrier protein 1 isoform X2', 'brain mitochondrial carrier protein 1 isoform X1', 'Brain mitochondrial carrier protein 1 isoform UCP5L', 'UCP 5', 'Brain mitochondrial carrier protein', 'BMCP-1', 'UCP5', 'SLC25A14 isoform 8', 'SLC25A14 isoform 9', 'Mitochondrial uncoupling protein 5', 'SLC25A14 isoform 1', 'brain mitochondrial carrier protein 1 isoform X4', 'BMCP1', 'Brain mitochondrial carrier protein-1', 'Uncoupling protein 5', 'Brain mitochondrial carrier protein 1 isoform UCP5S', 'brain mitochondrial carrier protein 1 isoform X3', 'Solute carrier family 25 member 14', 'Solute carrier family 25 (Mitochondrial carrier, brain), member 14', 'SLC25A14 isoform 10', 'SLC25A14', 'Brain mitochondrial carrier protein 1', 'Brain carrier protein 1', 'RCG53219, isoform CRA_a', 'brain mitochondrial carrier protein 1', 'Brain mitochondrial carrier protein BMCP1', 'SLC25A14 isoform 2', 'brain mitochondrial carrier protein 1 isoform UCP5L', 'brain mitochondrial carrier protein', 'mitochondrial uncoupling protein 5', 'brain mitochondrial carrier protein-1', 'uncoupling protein 5', 'brain mitochondrial carrier protein 1 isoform UCP5S', 'solute carrier family 25 (Mitochondrial carrier, brain), member 14', 'brain carrier protein 1', 'brain mitochondrial carrier protein BMCP1\n']"
96,P19099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005446827191841565,0.0,0.0,0.0,0.0,0.0,P450C18,"['cytochrome P450 family 11 subfamily B member 2', 'Cytochrome P450 family 11 subfamily B member 2', 'Steroid 11-beta-hydroxylase, CYP11B1', 'cytochrome P450 11B1, mitochondrial isoform X1', 'CYP11B2', 'Cytochrome P-450Aldo', 'Aldosterone synthase', 'CYP11BL', 'cytochrome P450 11B2, mitochondrial isoform X1', 'Steroid 11-beta-monooxygenase', 'Cytochrome P450C11', 'EC 1.14.15.5', 'Steroid 18-hydroxylase', 'CYP11B', 'EC 1.14.15.4', 'CYPXIB2', 'P-450C18', 'ALDOS', 'Cytochrome P450 11B1, mitochondrial', 'CPN2', 'Aldosterone-synthesizing enzyme', 'Cytochrome P450 11B2, mitochondrial', 'Cytochrome P-450C18', 'cytochrome P450 11B1, mitochondrial', 'cytochrome P450 11B2, mitochondrial', 'cytochrome P450 11B1, mitochondrial-like isoform X1', 'CYPXIB1', 'Steroid 11-beta-hydroxylase, CYP11B2', 'Corticosterone 18-monooxygenase, CYP11B2', 'P450aldo', 'steroid 11-beta-hydroxylase, CYP11B1', 'cytochrome P-450Aldo', 'aldosterone synthase', 'steroid 11-beta-monooxygenase', 'cytochrome P450C11', 'steroid 18-hydroxylase', 'aldosterone-synthesizing enzyme', 'cytochrome P-450C18', 'steroid 11-beta-hydroxylase, CYP11B2', 'corticosterone 18-monooxygenase, CYP11B2\n']"
97,Q53H12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003433680233891049,0.0,0.0,0.0,0.005082399976694975,0.0,AGK isoform 1,"['DAGKc domain-containing protein', 'AGK', 'Multiple substrate lipid kinase', 'hAGK', 'CTRCT38', 'acylglycerol kinase', 'acylglycerol kinase, mitochondrial isoform X4', 'HsMuLK', 'Acylglycerol kinase', 'EC 2.7.1.94', 'acylglycerol kinase, mitochondrial', 'MTDPS10', 'Acylglycerol kinase, mitochondrial', 'acylglycerol kinase, mitochondrial isoform X2', 'MuLK', 'Acylglycerol kinase, mitochondrial (Fragment)', 'acylglycerol kinase, mitochondrial isoform X1', 'EC 2.7.1.107', 'Multiple substrate lipid kinase, isoform CRA_a', 'MULK', 'EC 2.7.1.138', 'CATC5', 'Multi-substrate lipid kinase', 'multiple substrate lipid kinase', 'acylglycerol kinase, mitochondrial (Fragment)', 'multiple substrate lipid kinase, isoform CRA_a', 'multi-substrate lipid kinase\n']"
98,O95721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011710194437885228,0.0,0.0,0.0,Soluble 29 kDa NSF attachment protein,"['SNAP-29', 'Synaptosomal-associated protein, 29kDa', 'SNAP29', 'CEDNIK', 'Synaptosome associated protein 29', 'Synaptosomal-associated protein 29', 'synaptosome associated protein 29', 'SNAP29 isoform 2', 't-SNARE coiled-coil homology domain-containing protein', 'SNAP29 isoform 1', 'SNAP29 isoform 3', 'Vesicle-membrane fusion protein SNAP-29', 'synaptosomal-associated protein 29', 'soluble 29 kDa NSF attachment protein', 'synaptosomal-associated protein, 29kDa', 'vesicle-membrane fusion protein SNAP-29\n']"
99,Q7Z6M4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011462995050752298,0.0,0.0,0.0,0.0,0.0,MTERFD2,"['mTERF4 isoform 22', 'mTERF4 isoform 3', 'Transcription termination factor 4, mitochondrial', 'mitochondrial transcription termination factor 4', 'mTERF domain containing 2', 'mTERF4 isoform 15', 'MTERF4', 'mTERF domain-containing protein 2 processed', 'cDNA FLJ59868, highly similar to Homo sapiens MTERF domain containing 2 (MTERFD2), mRNA', 'Mitochondrial transcription termination factor 4', 'mTERF4 isoform 16', 'mTERF4 isoform 4', 'mTERF domain-containing protein 2', 'mTERF4 isoform 17', 'transcription termination factor 4, mitochondrial\n']"
100,P00414,0.0,0.005504148325702782,0.0,0.011477138105323454,0.0,0.00796791248623304,0.0,0.0,0.0,0.0,0.003828152994708732,0.0,0.0,0.011496346036332638,0.0,0.0,0.0,0.0,0.0,COIII,"['MT-CO3', 'Cytochrome c oxidase subunit 3', 'cytochrome c oxidase III', 'Cytochrome oxidase subunit III', 'MTCO3', 'Cytochrome c oxidase subunit III', 'EC 7.1.1.9', 'Cytochrome c oxidase polypeptide III', 'cytochrome c oxidase subunit 3', 'cytochrome oxidase subunit III', 'cytochrome c oxidase subunit III', 'cytochrome c oxidase polypeptide III\n']"
101,Q96GA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010137432510469738,0.0,0.0,0.0,0.0,EC 4.3.1.19,"['SDS-RS1', 'SDH 2', 'L-serine dehydratase/L-threonine deaminase', 'L-threonine dehydratase', 'L-serine ammonia-lyase', 'TDH', 'SDSL isoform 5', 'EC 4.3.1.17', 'cSDH', 'SDSL', 'serine dehydratase-like', 'Serine dehydratase like', 'serine dehydratase like', 'Serine dehydratase-like', 'Serine dehydratase 2', 'L-serine deaminase', 'serine dehydratase 2\n']"
102,Q2M3C7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003638447685923104,0.0,0.0,0.0,SKIP,"['SPHK1 interactor, AKAP domain containing', 'A-kinase anchor protein SPHKAP isoform X3', 'A-kinase anchor protein SPHKAP isoform X1', 'A-kinase anchor protein SPHKAP', 'SPHK1-interactor and AKAP domain-containing protein', 'A-kinase anchor protein SPHKAP isoform X5', 'A-kinase anchor protein SPHKAP isoform X4', 'SPHKAP', 'A-kinase anchor protein SPHKAP isoform X7', 'AKAP_110 domain-containing protein', 'A-kinase anchor protein SPHKAP isoform X6', 'A-kinase anchor protein SPHKAP isoform X2', 'Sphingosine kinase type 1-interacting protein', 'sphingosine kinase type 1-interacting protein\n']"
103,P49773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006064210746703537,0.0,0.0,0.0,0.003567519018724133,0.021898232132966336,0.0,0.005053709463880956,0.0,histidine triad nucleotide-binding protein 1 isoform X1,"['PRKCNH1', 'Epididymis secretory sperm binding protein', 'histidine triad nucleotide binding protein 1', 'UPI001B34764C UniRef100 entry', 'HINT', 'HIT domain-containing protein', 'HINT1 isoform 2', ""Adenosine 5'-monophosphoramidase"", 'HINT1 isoform 4', 'NMAN', 'Histidine triad nucleotide binding protein 1', '17 kDa inhibitor of protein kinase C', 'histidine triad nucleotide-binding protein 1-like', 'Histidine triad nucleotide-binding protein 1', 'HINT1', 'Protein kinase C inhibitor 1', 'PROTEIN KINASE C INTERACTING PROTEIN', 'Protein kinase C-interacting protein 1', 'EC 3.-.-.-', 'PKCI-1', 'P13.7', 'histidine triad nucleotide-binding protein 1 isoform X2', 'histidine triad nucleotide-binding protein 1', 'epididymis secretory sperm binding protein', ""adenosine 5'-monophosphoramidase"", 'protein kinase C inhibitor 1', 'protein kinase C-interacting protein 1\n']"
104,Q9H2U2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057766687458494816,0.0,0.0,0.0,"inorganic pyrophosphatase 2, mitochondrial","['Pyrophosphate phospho-hydrolase 2', 'inorganic pyrophosphatase 2', 'inorganic pyrophosphatase 2, mitochondrial isoform X1', 'inorganic pyrophosphatase 2, mitochondrial isoform X2', 'PPA2', 'SID6-306', 'inorganic pyrophosphatase 2, mitochondrial isoform X3', 'Isoform 2 of Inorganic pyrophosphatase 2, mitochondrial', 'SCFI', 'EC 3.6.1.1', 'HSPC124', 'Pyrophosphatase SID6-306', 'SCFAI', 'Inorganic diphosphatase', 'Inorganic pyrophosphatase 2, mitochondrial', 'PPase 2', 'pyrophosphate phospho-hydrolase 2', 'isoform 2 of Inorganic pyrophosphatase 2, mitochondrial', 'pyrophosphatase SID6-306', 'inorganic diphosphatase\n']"
105,P21397,0.005133588539122888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010367847660194794,0.045466959981091584,0.008608732646376864,0.03994627937741182,0.020074611951252583,0.044338508968090565,0.0,0.0,0.007786320008634503,EC 1.4.3.-,"['amine oxidase [flavin-containing] A isoform X2', 'Monoamine oxidase type A', 'Monoamine oxidase A', 'Amine oxidase [flavin-containing] A', 'MAOA', 'amine oxidase [flavin-containing] A isoform X1', 'monoamine oxidase A', 'EC 1.4.3.4', 'MAO-A', 'Amine oxidase', 'BRNRS', 'monoamine oxidase type A', 'amine oxidase [flavin-containing] A', 'amine oxidase\n']"
106,P25325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020770809672157373,0.012565138727289142,0.012931391873783126,0.016362381401043177,0.053450138248070114,0.020439797985625025,0.0,0.0,0.0,3-mercaptopyruvate sulfurtransferase,"['MPST isoform 3', 'Truncated mercaptopyruvate sulfurtransferase variant', 'TST2', 'TUM1', '3-mercaptopyruvate sulfurtransferase isoform X1', 'Mercaptopyruvate sulfurtransferase', 'EC 2.8.1.2', 'Mercaptopyruvate sulfurtransferase variant', 'mercaptopyruvate sulfurtransferase', 'MPST', 'Sulfurtransferase', 'MST', 'truncated mercaptopyruvate sulfurtransferase variant', 'mercaptopyruvate sulfurtransferase variant', 'sulfurtransferase\n']"
107,Q96T66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0,Nicotinamide nucleotide adenylyltransferase 3,"['Nicotinamide nucleotide adenylyltransferase 3, isoform CRA_g', 'NaMN adenylyltransferase 3', 'PNAT-3', 'NMN adenylyltransferase 3', 'Nicotinamide-nucleotide adenylyltransferase', 'Nicotinate-nucleotide adenylyltransferase 3', 'PNAT3', 'Nicotinamide-nucleotide adenylyltransferase 3', 'NMNAT3', 'nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3 isoform X1', 'NMNAT3 isoform 1', 'Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3', 'Nicotinate-nucleotide adenylyltransferase', 'Nicotinamide mononucleotide adenylyltransferase 3 isoform 1', 'Pyridine nucleotide adenylyltransferase 3', 'NMNAT3 isoform 6', 'NMN/NaMN adenylyltransferase 3', 'EC 2.7.7.1', 'FKSG76', 'nicotinamide nucleotide adenylyltransferase 3', 'nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3 isoform X2', 'EC 2.7.7.18', 'nicotinamide nucleotide adenylyltransferase 3, isoform CRA_g', 'nicotinamide-nucleotide adenylyltransferase', 'nicotinate-nucleotide adenylyltransferase 3', 'nicotinamide-nucleotide adenylyltransferase 3', 'nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3', 'nicotinate-nucleotide adenylyltransferase', 'nicotinamide mononucleotide adenylyltransferase 3 isoform 1', 'pyridine nucleotide adenylyltransferase 3\n']"
108,O95847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006079996522786839,0.01079888157517104,0.0054459322596594325,0.010347927698354206,0.0,0.01275629292255396,0.0,0.0,0.0,mitochondrial uncoupling protein 4 isoform X1,"['mitochondrial uncoupling protein 4', 'Solute carrier family 25 member 27', 'mitochondrial uncoupling protein 4 isoform X2', 'Mitochondrial uncoupling protein 4 isoform 1', 'cDNA FLJ57819, highly similar to Mitochondrial uncoupling protein 4', 'Solute carrier family 25, member 27', 'solute carrier family 25 member 27', 'mitochondrial uncoupling protein 4 isoform X4', 'UCP 4', 'mitochondrial uncoupling protein 4 isoform X3', 'SLC25A27 isoform 3', 'Solute carrier family 25, member 27, isoform CRA_a', 'cDNA, FLJ78839, highly similar to Mitochondrial uncoupling protein 4', 'UCP4', 'Mitochondrial uncoupling protein 4 (Fragment)', 'mitochondrial uncoupling protein 4 isoform X5', 'SLC25A27', 'Mitochondrial uncoupling protein 4', 'SLC25A27 isoform 2', 'Uncoupling protein 4-like isoform 1', 'mitochondrial uncoupling protein 4 isoform X6', 'mitochondrial uncoupling protein 4 isoform 1', 'solute carrier family 25, member 27', 'solute carrier family 25, member 27, isoform CRA_a', 'mitochondrial uncoupling protein 4 (Fragment)', 'uncoupling protein 4-like isoform 1\n']"
109,P21912,0.0,0.02304776094851117,0.0,0.016908982705258133,0.012194158304759836,0.02574975276307324,0.0,0.0,0.0,0.014120940888271547,0.008524722191988306,0.013208000658225505,0.011070469246763541,0.01336665206229711,0.021440767517285315,0.013111650151111568,0.005949949028966165,0.0048450311192912345,0.0,"Succinate dehydrogenase complex, subunit B, iron sulfur (Ip)","['Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (Fragment)', 'CWS2', 'Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial', 'SDH', 'SDH1', 'succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial isoform X2', 'Iron-sulfur subunit of complex II', 'UPI001B34C103 UniRef100 entry', 'SDHB', 'succinate dehydrogenase complex iron sulfur subunit B', 'succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial', 'SDH2', 'PGL4', 'succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial-like', 'succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial isoform X1', 'succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial isoform X3', 'SDHIP', 'EC 1.3.5.1', 'succinate dehydrogenase complex, subunit B, iron sulfur (Ip)', 'succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (Fragment)', 'iron-sulfur subunit of complex II\n']"
110,Q86TW2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010282159412265528,0.0,0.0,0.0,EC 2.7.-.-,"['aarF domain-containing protein kinase 1 isoform X2', 'uncharacterized aarF domain-containing protein kinase 1 isoform X4', 'aarF domain-containing protein kinase 1 isoform X7', 'uncharacterized aarF domain-containing protein kinase 1 isoform X2', 'Protein kinase domain-containing protein', 'AarF domain containing kinase 1', 'aarF domain-containing protein kinase 1 isoform X6', 'aarF domain-containing protein kinase 1 isoform X3', 'aarF domain-containing protein kinase 1 isoform X1', 'aarF domain-containing protein kinase 1 isoform X4', 'uncharacterized aarF domain-containing protein kinase 1', 'Putative aarF domain-containing protein kinase 1 isoform a', 'aarF domain-containing protein kinase 1 isoform X5', 'uncharacterized aarF domain-containing protein kinase 1-like', 'ADCK1 isoform 1', 'ADCK1 isoform 2', 'uncharacterized aarF domain-containing protein kinase 1 isoform X3', 'ABC1 domain-containing protein', 'aarF domain-containing protein kinase 1 isoform X8', 'aarF domain-containing protein kinase 1 isoform X11', 'uncharacterized aarF domain-containing protein kinase 1 isoform X1', 'aarF domain-containing protein kinase 1 isoform X10', 'AarF domain-containing protein kinase 1', 'ADCK1', 'aarF domain containing kinase 1', 'protein kinase domain-containing protein', 'putative aarF domain-containing protein kinase 1 isoform a\n']"
111,Q9NWT8,0.028219069336817323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026270677133002143,0.0,0.0,0.0143079908183912,0.018841527683171082,0.019305875280143332,0.0,0.0,0.0,Aurora kinase A-interacting protein,"['AKIP', 'aurora kinase A-interacting protein isoform X2', 'AURKAIP1', 'AURKAIP1 isoform 2', 'aurora kinase A interacting protein 1', 'AIP', 'AURKAIP1 isoform 1', 'Mitochondrial small ribosomal subunit protein mS38', 'Macaca fascicularis brain cDNA clone: QorA-12241, similar to human aurora-A kinase interacting protein (AKIP), mRNA, RefSeq: NM_017900.1', 'DUF1713 domain-containing protein', 'aurora kinase A-interacting protein', 'AURKA-interacting protein', '28S ribosomal protein S38, mitochondrial', 'Aurora kinase A interacting protein 1', 'AURKAIP1 isoform 4', 'aurora kinase A-interacting protein isoform X1', 'MRP-S38', 'AURKAIP1 isoform 3', 'mitochondrial small ribosomal subunit protein mS38', 'macaca fascicularis brain cDNA clone: QorA-12241, similar to human aurora-A kinase interacting protein (AKIP), mRNA, RefSeq: NM_017900.1\n']"
